,Air_temperature,Process_temperature,Rotational_speed,Torque,Tool_wear,Target,Type_H,Type_L,Type_M
1658,298.1,308.0,1570,35.3,159,0,True,False,False
1659,298.1,308.0,1697,31.0,164,0,False,True,False
1660,298.2,308.0,1499,44.1,166,0,False,True,False
1661,298.2,308.0,1411,47.2,168,0,False,False,True
1662,298.2,307.9,1462,45.5,171,0,True,False,False
1663,298.1,307.9,1759,28.6,176,0,False,False,True
1664,298.2,308.0,1535,38.0,179,0,False,True,False
1665,298.2,307.9,1491,39.7,181,0,True,False,False
1666,298.2,307.9,1551,36.0,186,0,False,True,False
1667,298.2,307.9,1769,27.2,188,0,False,True,False
1668,298.2,307.9,1551,34.1,190,0,False,True,False
1669,298.2,307.9,1544,31.4,192,0,False,True,False
1670,298.2,307.8,1528,31.1,194,0,False,True,False
1671,298.1,307.9,1614,35.8,196,0,False,True,False
1672,298.1,307.8,1432,49.8,198,0,False,True,False
1673,298.1,307.8,1384,43.7,200,0,False,False,True
1674,298.1,307.8,1540,37.8,203,0,False,True,False
1675,298.0,307.7,1407,43.9,205,0,False,True,False
1676,297.9,307.6,1418,43.0,207,0,True,False,False
1677,297.9,307.5,1647,30.8,212,0,False,False,True
1678,298.0,307.5,1644,32.8,215,0,False,True,False
1679,298.0,307.5,1792,27.9,217,0,False,True,False
1680,297.9,307.4,1610,34.6,219,0,False,False,True
1681,297.8,307.3,1804,26.0,222,0,False,False,True
1682,297.9,307.4,1604,36.1,225,1,True,False,False
1683,297.9,307.4,1403,52.8,0,0,False,False,True
1684,297.8,307.3,1438,44.5,3,0,False,True,False
1685,297.9,307.3,1824,26.3,5,0,False,True,False
1686,297.9,307.3,1663,28.7,7,0,True,False,False
1687,297.9,307.3,1502,36.7,12,0,False,True,False
1688,297.9,307.4,1606,35.5,14,0,False,True,False
1689,297.9,307.5,1561,37.7,16,0,False,True,False
1690,297.9,307.4,1435,42.9,18,0,False,False,True
1691,297.9,307.5,1602,38.3,21,0,False,True,False
1692,298.1,307.6,1764,27.7,23,0,False,False,True
1693,298.0,307.5,1683,27.8,26,0,True,False,False
1694,298.0,307.5,1618,35.2,31,0,False,True,False
1695,298.0,307.6,1509,41.6,33,0,False,True,False
1696,297.9,307.6,1550,39.0,35,0,False,True,False
1697,297.9,307.6,1519,44.0,37,0,False,False,True
1698,297.9,307.6,1481,38.0,40,0,False,True,False
1699,298.1,307.7,1289,48.3,42,0,False,True,False
1700,298.0,307.6,1844,23.8,44,0,False,False,True
1701,298.0,307.7,1479,42.5,47,0,False,True,False
1702,298.0,307.7,1430,47.3,49,0,False,True,False
1703,298.1,307.8,1636,36.7,51,0,False,False,True
1704,298.1,307.8,1503,44.7,54,0,False,False,True
1705,298.1,307.8,1608,32.6,57,0,False,False,True
1706,298.2,307.8,1521,42.9,60,0,False,True,False
1707,298.2,307.8,1439,41.6,62,0,False,True,False
1708,298.2,307.8,1627,31.5,64,0,False,True,False
1709,298.2,307.8,1749,26.1,66,0,False,True,False
1710,298.2,307.8,1530,35.9,68,0,False,True,False
1711,298.2,307.8,1355,51.3,70,0,False,True,False
1712,298.3,307.9,1551,33.8,72,0,False,True,False
1713,298.2,307.8,1515,46.7,74,0,False,True,False
1714,298.2,307.8,1388,48.6,76,0,False,True,False
1715,298.2,307.8,1585,34.6,78,0,False,True,False
1716,298.1,307.7,1523,37.7,80,0,False,True,False
1717,298.2,307.6,1369,54.5,82,0,False,True,False
1718,298.2,307.7,1681,31.0,84,0,False,False,True
1719,298.2,307.7,1503,38.3,87,0,False,True,False
1720,298.2,307.7,1459,44.5,89,0,False,True,False
1721,298.2,307.7,1688,32.4,91,0,False,True,False
1722,298.2,307.7,1952,21.6,93,0,False,False,True
1723,298.2,307.8,2029,19.9,96,0,False,True,False
1724,298.3,307.8,1457,52.5,98,0,False,False,True
1725,298.3,307.8,1392,50.4,101,0,False,False,True
1726,298.3,307.8,1906,22.1,104,0,False,True,False
1727,298.3,307.7,1602,33.4,106,0,False,False,True
1728,298.3,307.7,1465,49.4,109,0,False,True,False
1729,298.3,307.7,1439,43.8,111,0,False,False,True
1730,298.3,307.8,1330,55.4,114,0,False,False,True
1731,298.3,307.9,1485,42.0,117,0,False,False,True
1732,298.4,307.9,1700,28.2,120,0,True,False,False
1733,298.4,308.0,1515,42.8,125,0,False,True,False
1734,298.5,308.1,1501,39.2,127,0,False,False,True
1735,298.4,308.0,1380,47.6,130,0,False,True,False
1736,298.4,307.9,1544,35.9,132,0,False,True,False
1737,298.4,307.9,1743,27.3,134,0,False,True,False
1738,298.4,307.9,1948,21.4,136,0,True,False,False
1739,298.5,307.9,1260,54.2,141,0,True,False,False
1740,298.5,307.9,1640,33.1,146,0,False,False,True
1741,298.5,308.0,1363,49.2,149,0,False,False,True
1742,298.5,308.0,1379,49.6,152,0,False,True,False
1743,298.5,308.0,1713,25.8,154,0,False,False,True
1744,298.5,308.0,1461,51.9,157,0,False,False,True
1745,298.5,308.0,1624,29.8,160,0,False,True,False
1746,298.4,308.0,1526,41.1,162,0,False,True,False
1747,298.4,307.9,2381,14.2,164,0,False,True,False
1748,298.4,307.7,1626,31.1,166,0,True,False,False
1749,298.3,307.7,1576,33.8,171,0,False,True,False
1750,298.4,307.8,1617,31.6,173,0,False,False,True
1751,298.3,307.6,1942,20.6,176,0,False,True,False
1752,298.2,307.6,1492,37.2,178,0,False,True,False
1753,298.2,307.5,1470,51.3,180,0,False,True,False
1754,298.0,307.4,1463,46.5,182,0,False,False,True
1755,298.0,307.3,1424,46.5,185,0,False,True,False
1756,298.1,307.4,1363,60.1,187,0,False,False,True
1757,298.1,307.4,1335,56.2,190,0,False,False,True
1758,298.1,307.4,1608,33.9,193,0,False,True,False
1759,298.0,307.4,1606,35.2,195,0,True,False,False
1760,298.1,307.5,1684,33.1,200,0,False,True,False
1761,298.1,307.6,1950,20.3,202,0,False,True,False
1762,298.2,307.6,1460,48.6,204,0,True,False,False
1763,298.2,307.6,1511,31.0,209,1,False,True,False
1764,298.2,307.6,1318,55.7,0,0,True,False,False
1765,298.2,307.6,1368,51.8,5,0,False,True,False
1766,298.3,307.7,1717,27.1,7,0,False,False,True
1767,298.3,307.7,1520,41.4,10,0,False,False,True
1768,298.3,307.8,1485,42.0,13,0,False,False,True
1769,298.4,307.9,1981,23.2,16,0,False,True,False
1770,298.4,307.9,1605,31.0,18,0,True,False,False
1771,298.4,307.9,1446,45.3,23,0,False,True,False
1772,298.4,308.0,1508,47.9,25,0,False,True,False
1773,298.5,308.0,1384,59.5,27,0,False,True,False
1774,298.5,308.0,1519,37.3,29,0,False,False,True
1775,298.5,308.0,1404,48.1,32,0,False,True,False
1776,298.5,308.1,1564,31.1,34,0,False,True,False
1777,298.6,308.2,1555,36.8,36,0,True,False,False
1778,298.6,308.2,1325,54.0,41,0,False,True,False
1779,298.6,308.2,1488,44.0,43,0,False,False,True
1780,298.5,308.2,1595,32.3,46,0,False,True,False
1781,298.5,308.1,1662,28.6,48,0,False,True,False
1782,298.4,308.0,1571,37.4,50,0,False,True,False
1783,298.3,308.0,1553,41.0,52,0,True,False,False
1784,298.3,308.0,2886,3.8,57,1,False,True,False
1785,298.2,308.0,1538,38.2,59,0,False,True,False
1786,298.4,308.2,1618,33.0,61,0,False,True,False
1787,298.4,308.2,1364,45.9,63,0,False,True,False
1788,298.3,308.0,1442,47.3,65,0,False,True,False
1789,298.2,307.9,1313,67.3,67,1,False,True,False
1790,298.2,307.9,1847,23.6,69,0,False,True,False
1791,298.1,307.8,1524,40.8,71,0,False,True,False
1792,298.1,307.7,1445,48.0,73,0,False,False,True
1793,298.1,307.8,1761,28.2,76,0,False,True,False
1794,298.1,307.8,1514,43.5,78,0,False,False,True
1795,298.1,307.7,1498,38.3,81,0,False,False,True
1796,298.1,307.6,1542,37.1,84,0,True,False,False
1797,298.0,307.6,1508,41.8,89,0,False,False,True
1798,298.0,307.5,1431,52.9,92,0,False,False,True
1799,298.0,307.5,1427,45.1,95,0,False,False,True
1800,298.0,307.5,1524,36.3,98,0,False,False,True
1801,298.0,307.5,1427,43.6,101,0,False,False,True
1802,298.1,307.6,1496,44.1,104,0,True,False,False
1803,298.1,307.7,1388,40.3,109,0,False,True,False
1804,298.1,307.7,1495,48.1,111,0,False,True,False
1805,298.1,307.7,1376,56.2,113,0,True,False,False
1806,298.0,307.6,1593,32.2,118,0,True,False,False
1807,298.0,307.6,1654,28.9,123,0,False,True,False
1808,298.1,307.7,2567,12.8,125,1,False,True,False
1809,298.1,307.7,1767,27.0,127,0,False,True,False
1810,298.1,307.6,1364,53.8,129,0,False,True,False
1811,298.1,307.8,1569,31.2,131,0,False,False,True
1812,298.2,307.8,1476,36.8,134,0,False,True,False
1813,298.1,307.7,1479,45.0,136,0,False,True,False
1814,298.1,307.7,1650,34.1,138,0,False,True,False
1815,298.1,307.6,1565,36.3,140,0,False,False,True
1816,298.1,307.6,1460,46.5,143,0,False,True,False
1817,298.1,307.7,1664,27.6,145,0,False,True,False
1818,298.1,307.7,1435,40.9,147,0,False,False,True
1819,298.1,307.6,2066,19.2,150,0,False,False,True
1820,298.1,307.5,1493,43.7,153,0,False,True,False
1821,298.1,307.6,1354,43.3,155,0,False,True,False
1822,298.1,307.6,1488,39.4,157,0,False,True,False
1823,298.1,307.7,1414,48.7,159,0,False,True,False
1824,298.1,307.5,1391,57.4,161,0,False,True,False
1825,298.0,307.5,1784,27.8,163,0,False,False,True
1826,297.8,307.3,1516,40.1,166,0,True,False,False
1827,297.9,307.3,1420,47.8,171,0,False,False,True
1828,297.8,307.2,1351,56.3,174,0,False,True,False
1829,297.8,307.2,1880,23.0,176,0,False,True,False
1830,297.8,307.3,1859,24.0,178,0,False,True,False
1831,297.8,307.3,1315,54.0,180,0,False,False,True
1832,297.8,307.4,1330,51.7,183,0,False,False,True
1833,297.8,307.3,1327,61.0,186,1,False,True,False
1834,297.8,307.2,1498,38.1,188,0,False,True,False
1835,297.8,307.3,1555,35.8,190,0,True,False,False
1836,297.7,307.2,1518,35.8,195,0,False,True,False
1837,297.7,307.2,1392,43.0,197,0,False,True,False
1838,297.8,307.2,1456,39.6,199,0,False,False,True
1839,297.7,307.1,1715,30.2,0,0,False,True,False
1840,297.7,307.2,1405,43.7,2,0,False,False,True
1841,297.7,307.2,1668,37.8,5,0,False,True,False
1842,297.7,307.1,1855,22.5,7,0,True,False,False
1843,297.6,307.1,1496,39.2,12,0,False,True,False
1844,297.6,307.1,1471,44.9,14,0,False,False,True
1845,297.7,307.2,1444,40.0,17,0,False,True,False
1846,297.7,307.3,1514,38.6,19,0,True,False,False
1847,297.8,307.3,1412,50.7,24,0,False,True,False
1848,297.7,307.2,1429,44.1,26,0,True,False,False
1849,297.7,307.2,1668,32.7,31,0,False,True,False
1850,297.7,307.2,1372,52.8,33,0,False,False,True
1851,297.7,307.3,1365,49.2,36,0,False,False,True
1852,297.6,307.1,1526,39.1,39,0,False,False,True
1853,297.6,307.2,1486,40.6,42,0,False,True,False
1854,297.6,307.2,1470,42.6,44,0,False,False,True
1855,297.7,307.3,1249,62.8,47,0,True,False,False
1856,297.8,307.4,1752,26.1,52,0,False,False,True
1857,297.7,307.4,1643,36.5,55,0,False,True,False
1858,297.8,307.4,1488,36.1,57,0,False,False,True
1859,297.8,307.4,1355,45.8,60,0,False,True,False
1860,297.8,307.6,1607,30.3,62,0,False,True,False
1861,297.9,307.6,1609,30.3,64,0,False,False,True
1862,297.9,307.7,1517,44.4,67,0,False,True,False
1863,297.9,307.7,1517,39.5,69,0,False,False,True
1864,297.9,307.7,1546,37.6,72,0,False,True,False
1865,297.9,307.7,1567,34.7,74,0,False,True,False
1866,298.1,307.9,1662,28.9,76,0,False,False,True
1867,298.1,307.9,1502,41.8,79,0,False,True,False
1868,298.3,308.0,1361,56.9,81,0,False,True,False
1869,298.3,308.1,1630,32.7,83,0,False,False,True
1870,298.3,308.0,1486,42.3,86,0,False,True,False
1871,298.3,308.1,1840,21.5,88,0,False,True,False
1872,298.3,308.1,1326,58.4,90,0,False,True,False
1873,298.4,308.1,1367,57.8,92,0,False,True,False
1874,298.4,308.1,1598,32.7,94,0,False,True,False
1875,298.3,308.0,1363,50.1,96,0,False,True,False
1876,298.3,308.0,1242,62.0,98,0,False,True,False
1877,298.2,307.8,1566,33.8,100,0,False,False,True
1878,298.1,307.7,1424,47.7,103,0,False,False,True
1879,298.2,307.7,1608,33.8,106,0,False,False,True
1880,298.1,307.7,1705,29.1,109,0,False,True,False
1881,298.0,307.6,1548,45.8,111,0,False,True,False
1882,298.0,307.6,1581,43.4,113,0,False,False,True
1883,298.0,307.6,1472,46.7,116,0,False,False,True
1884,298.0,307.6,1792,26.0,119,0,False,False,True
1885,298.0,307.6,1683,32.8,122,0,False,True,False
1886,297.9,307.6,1503,40.7,124,0,False,True,False
1887,297.9,307.5,1642,32.4,126,0,False,False,True
1888,297.8,307.4,1902,24.3,129,0,False,False,True
1889,297.7,307.4,1432,40.2,132,0,True,False,False
1890,297.8,307.4,1512,40.8,137,0,False,True,False
1891,297.7,307.4,1764,29.0,139,0,False,True,False
1892,297.8,307.4,1438,43.6,141,0,False,False,True
1893,297.8,307.5,1631,29.9,144,0,False,True,False
1894,297.9,307.5,1880,23.3,146,0,True,False,False
1895,297.9,307.6,1344,54.3,151,0,False,True,False
1896,297.9,307.5,1574,35.8,153,0,False,True,False
1897,297.8,307.4,1418,41.2,155,0,False,True,False
1898,297.8,307.5,1372,54.1,157,0,False,True,False
1899,297.8,307.5,1388,40.0,159,0,False,True,False
1900,297.9,307.6,1493,36.0,161,0,True,False,False
1901,297.9,307.6,1505,40.1,166,0,False,False,True
1902,298.0,307.6,1694,29.1,169,0,False,True,False
1903,297.9,307.6,1968,20.4,171,0,False,True,False
1904,298.0,307.6,1569,35.6,173,0,False,False,True
1905,297.9,307.6,1687,29.1,176,0,False,True,False
1906,297.9,307.6,1430,52.4,178,0,False,True,False
1907,297.9,307.6,1504,42.4,180,0,False,True,False
1908,297.9,307.6,1977,20.2,182,0,False,True,False
1909,298.0,307.7,1435,45.6,184,0,False,True,False
1910,298.0,307.7,1547,36.8,186,0,True,False,False
1911,298.1,307.8,1316,57.2,191,0,False,False,True
1912,298.0,307.7,1621,34.9,194,0,False,False,True
1913,298.0,307.8,1492,40.2,197,0,False,False,True
1914,298.0,307.7,1643,32.3,200,0,False,True,False
1915,298.0,307.7,1492,38.7,202,0,False,True,False
1916,298.0,307.7,1387,50.8,204,0,False,True,False
1917,298.1,307.9,1463,47.3,206,0,False,False,True
1918,298.1,307.9,1496,40.0,0,0,False,False,True
1919,298.2,308.0,1658,30.0,3,0,False,True,False
1920,298.1,307.9,2161,17.5,5,0,False,True,False
1921,298.1,307.9,1665,32.0,7,0,False,True,False
1922,298.0,307.8,1716,26.6,9,0,False,True,False
1923,298.0,307.7,1529,34.1,11,0,False,True,False
1924,297.9,307.7,1353,50.7,13,0,False,True,False
1925,297.9,307.7,1537,37.7,15,0,False,True,False
1926,298.0,307.7,1606,30.8,17,0,False,True,False
1927,298.0,307.8,1314,47.8,19,0,True,False,False
1928,298.0,307.8,1623,29.9,24,0,False,True,False
1929,298.0,307.8,1483,50.9,26,0,False,False,True
1930,298.1,307.9,1569,37.0,29,0,False,False,True
1931,298.2,308.0,1969,21.7,32,0,False,False,True
1932,298.1,308.0,1686,29.3,35,0,False,False,True
1933,298.1,308.0,1638,35.1,38,0,False,True,False
1934,298.1,307.9,1698,33.3,40,0,False,True,False
1935,298.1,307.9,1377,55.1,42,0,False,False,True
1936,298.1,308.0,2129,18.4,45,0,False,False,True
1937,298.2,308.0,1411,42.4,48,0,False,True,False
1938,298.1,307.9,1517,40.8,50,0,False,True,False
1939,298.1,307.9,1303,53.9,52,0,False,False,True
1940,298.1,307.9,1578,35.6,55,0,False,True,False
1941,298.1,307.9,1425,58.2,57,0,False,True,False
1942,298.1,308.0,1456,42.4,59,0,False,True,False
1943,298.1,308.0,1704,30.9,61,0,False,True,False
1944,298.1,308.1,1791,27.3,63,0,False,True,False
1945,298.1,308.1,1616,32.8,65,0,False,True,False
1946,298.2,308.1,1622,34.9,67,0,False,True,False
1947,298.2,308.1,1462,49.9,69,0,False,True,False
1948,298.1,308.1,1410,45.8,71,0,False,True,False
1949,298.1,308.0,1543,41.9,73,0,False,False,True
1950,298.0,307.9,1479,47.6,76,0,False,False,True
1951,298.0,307.8,1839,22.7,79,0,False,True,False
1952,298.0,307.8,1266,60.5,81,0,False,True,False
1953,297.9,307.7,1593,34.9,83,0,False,True,False
1954,297.9,307.8,1459,46.9,85,0,False,True,False
1955,297.9,307.7,1308,55.2,87,0,False,True,False
1956,297.9,307.7,1364,46.8,89,0,False,False,True
1957,297.9,307.7,1618,35.9,92,0,True,False,False
1958,297.9,307.7,1464,43.2,97,0,True,False,False
1959,297.8,307.6,1352,49.4,102,0,False,False,True
1960,297.8,307.6,1446,51.4,105,0,False,True,False
1961,297.8,307.5,1448,51.2,107,0,False,True,False
1962,297.8,307.5,1391,48.6,109,0,False,True,False
1963,297.7,307.5,1379,43.3,111,0,False,True,False
1964,297.8,307.5,1405,46.9,113,0,False,False,True
1965,297.8,307.5,1581,33.1,116,0,False,True,False
1966,297.9,307.6,1515,40.5,118,0,False,True,False
1967,297.9,307.6,1589,37.8,120,0,False,True,False
1968,298.0,307.6,1281,50.8,122,0,False,True,False
1969,297.8,307.5,1631,31.3,124,0,True,False,False
1970,297.9,307.6,1202,67.0,129,0,False,False,True
1971,297.9,307.6,1298,52.7,132,0,False,True,False
1972,297.9,307.6,1612,30.7,134,0,False,True,False
1973,297.9,307.6,1747,25.3,136,0,False,True,False
1974,298.0,307.6,1450,48.7,138,0,False,True,False
1975,298.0,307.7,1422,45.6,140,0,False,True,False
1976,298.1,307.7,1419,47.4,142,0,False,False,True
1977,298.1,307.7,1633,30.7,145,0,False,False,True
1978,298.0,307.7,1442,43.6,148,0,False,True,False
1979,298.0,307.6,1420,45.8,150,0,True,False,False
1980,298.0,307.6,1301,58.5,155,0,False,False,True
1981,298.0,307.6,1385,45.0,158,0,False,True,False
1982,298.0,307.7,1487,41.3,160,0,False,False,True
1983,298.0,307.6,1459,44.4,163,0,False,False,True
1984,298.0,307.5,1387,45.5,166,0,False,False,True
1985,298.1,307.7,1537,40.8,169,0,False,True,False
1986,298.1,307.6,1498,42.9,171,0,False,True,False
1987,298.2,307.8,1599,31.2,173,0,False,False,True
1988,298.3,307.9,1420,39.2,176,0,True,False,False
1989,298.2,307.9,1785,23.4,181,0,False,True,False
1990,298.2,307.8,1423,48.1,183,0,False,True,False
1991,298.2,307.8,1583,36.6,185,0,False,False,True
1992,298.2,307.8,1375,46.6,188,0,False,True,False
1993,298.3,308.0,1463,42.5,190,0,False,False,True
1994,298.2,307.9,1403,45.1,193,0,False,False,True
1995,298.3,308.0,1451,47.1,196,0,False,True,False
1996,298.4,308.0,1416,38.2,198,1,False,False,True
1997,298.3,308.1,1672,41.3,0,0,False,True,False
1998,298.3,308.0,1637,30.8,2,0,True,False,False
1999,298.4,308.0,1540,37.8,7,0,False,True,False
2000,298.4,308.1,1279,53.1,9,0,False,True,False
2001,298.4,308.2,1604,34.9,11,0,False,True,False
2002,298.5,308.2,1654,27.1,13,0,False,True,False
2003,298.5,308.2,1564,37.5,15,0,False,False,True
2004,298.5,308.2,1451,47.5,18,0,False,True,False
2005,298.5,308.3,1504,38.0,20,0,False,True,False
2006,298.5,308.3,1381,50.5,22,0,False,False,True
2007,298.6,308.4,1562,34.4,25,0,False,True,False
2008,298.5,308.3,1811,24.7,27,0,False,True,False
2009,298.6,308.3,1717,28.7,29,0,False,False,True
2010,298.6,308.3,1278,60.5,32,0,False,True,False
2011,298.7,308.5,1616,30.2,34,0,False,True,False
2012,298.6,308.4,1397,46.4,36,0,False,True,False
2013,298.6,308.4,1485,42.9,38,0,False,True,False
2014,298.6,308.4,1310,59.7,40,0,False,True,False
2015,298.5,308.2,1301,66.3,42,1,False,True,False
2016,298.5,308.3,1458,44.0,44,0,False,True,False
2017,298.7,308.5,1483,42.5,46,0,False,True,False
2018,298.7,308.5,1375,46.4,48,0,False,True,False
2019,298.7,308.5,1660,27.0,50,0,False,False,True
2020,298.7,308.4,1560,33.3,53,0,True,False,False
2021,298.7,308.5,1480,42.2,58,0,False,True,False
2022,298.7,308.4,1373,46.9,60,0,False,True,False
2023,298.7,308.5,1444,54.2,62,0,False,True,False
2024,298.7,308.6,1722,24.7,64,0,False,False,True
2025,298.7,308.5,1469,39.9,67,0,False,True,False
2026,298.7,308.5,1360,52.9,69,0,False,False,True
2027,298.7,308.4,1750,25.8,72,0,False,True,False
2028,298.7,308.3,1349,46.6,74,0,False,False,True
2029,298.7,308.5,1668,35.2,77,0,False,True,False
2030,298.9,308.6,1400,49.5,79,0,False,True,False
2031,298.8,308.6,1331,62.8,81,0,False,True,False
2032,298.8,308.5,1444,42.2,83,0,False,True,False
2033,298.8,308.5,1359,47.6,85,0,True,False,False
2034,298.8,308.5,1425,47.4,90,0,False,False,True
2035,298.9,308.6,1469,34.2,93,0,False,False,True
2036,299.0,308.7,1892,22.8,96,0,False,True,False
2037,299.0,308.7,1940,19.9,98,0,True,False,False
2038,299.0,308.8,1405,55.2,103,0,False,True,False
2039,299.0,308.9,1449,39.6,105,0,False,False,True
2040,299.1,308.9,1686,29.6,108,0,False,True,False
2041,299.1,308.9,1680,27.2,110,0,False,True,False
2042,299.1,308.9,1397,52.4,112,0,False,False,True
2043,299.2,309.0,1597,30.3,115,0,False,False,True
2044,299.3,309.1,1470,41.1,118,0,False,True,False
2045,299.3,309.1,1703,31.3,120,0,False,False,True
2046,299.3,309.1,1388,45.5,123,0,False,True,False
2047,299.3,309.2,1775,24.2,125,0,False,True,False
2048,299.3,309.2,1465,41.5,127,0,False,True,False
2049,299.3,309.2,1586,37.9,129,0,False,False,True
2050,299.5,309.3,1675,29.2,132,0,False,False,True
2051,299.4,309.2,1470,44.4,135,0,False,False,True
2052,299.5,309.3,1477,40.4,138,0,False,True,False
2053,299.5,309.3,1382,61.0,140,0,False,True,False
2054,299.6,309.4,1605,29.8,142,0,False,False,True
2055,299.6,309.4,1643,32.9,145,0,False,True,False
2056,299.5,309.3,1333,54.1,147,0,False,True,False
2057,299.5,309.3,1520,42.3,149,0,False,True,False
2058,299.5,309.3,1902,24.0,151,0,False,False,True
2059,299.5,309.4,1386,44.4,154,0,True,False,False
2060,299.6,309.5,1803,27.7,159,0,False,True,False
2061,299.7,309.6,1359,50.7,161,0,False,True,False
2062,299.7,309.6,1477,42.7,163,0,False,False,True
2063,299.7,309.6,1321,53.4,166,0,False,True,False
2064,299.6,309.5,1453,41.4,168,0,False,True,False
2065,299.7,309.6,1419,45.1,170,0,False,True,False
2066,299.7,309.6,1512,36.2,172,0,False,True,False
2067,299.7,309.6,1553,36.8,174,0,False,True,False
2068,299.7,309.6,1534,39.1,176,0,False,False,True
2069,299.7,309.6,1553,41.0,179,0,True,False,False
